Date,Open,High,Low,Close,Volume,Outlier_Flag,Daily_Return,Log_Return,MA_7,MA_30,EMA_12,EMA_26,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,Volatility_30,RSI_14
2021-06-01,121.92197185750052,133.9406648079474,120.02120115270192,133.5020294189453,1606590000,False,,,,,133.5020294189453,133.5020294189453,0.0,0.0,,,,,
2021-07-01,133.1511388250539,146.21281062478704,132.33233578166755,142.17733764648438,1919035100,False,0.06498259438674836,0.06295845572900743,,,134.8366922231821,134.14464484320746,0.6920473799746389,0.13840947599492778,,,,,
2021-08-01,142.66467326562932,149.61465832129244,140.85163433256642,147.99656677246094,1461542800,False,0.04092937188376489,0.040113940917869614,,,136.86128830768655,135.17071313426328,1.6905751734232695,0.4488426154805962,,,,,
2021-09-01,149.19458569164385,153.51920071462098,137.9095694926821,138.13409423828125,1797835100,False,-0.06663987381101122,-0.06896416526791949,,,137.05710460470112,135.390222845672,1.6668817590291098,0.692450444190299,,,,,91.78054725028694
2021-10-01,138.52451681999904,149.5264334059916,134.98087636645343,146.23660278320312,1565079200,False,0.05865683334445326,0.057000966271047594,,,138.46933509370143,136.19365839660026,2.2756766971011757,1.0090956947724743,,,,,92.33775519609141
2021-11-01,145.44588359532932,161.75838364531256,143.9717934114144,161.36790466308594,1691029000,False,0.10347137168055709,0.09846100317971573,,,141.99219195052981,138.0584173793029,3.9337745712269054,1.5940314700633607,,,,,93.25707051525364
2021-12-01,163.73467411244908,178.05706804590358,154.27115317494932,173.5990447998047,2444766700,False,0.07579661000281135,0.07306141971131835,149.00194004603796,,146.8547846965721,140.69105644748822,6.163728249083874,2.5079708258674636,,,,,93.89472980657672
2022-01-01,173.8532259011941,178.84895261389298,151.2404725829568,170.87142944335938,2108446000,False,-0.015712156478688066,-0.01583690080288653,154.3404257638114,,150.54965311915475,142.92663963236757,7.623013486787187,3.5309793580514084,,,,,91.80961905483355
2022-02-01,170.1186704482296,172.6996324637964,148.60087767611,161.42747497558594,1627516300,False,-0.05526935953271184,-0.056855428661582795,157.09044538225447,,152.2231641739903,144.29707188001336,7.92609229397695,4.410001945236517,,,,,84.78888867079861
2022-03-01,161.22198278577346,175.81712788771193,146.93030387711713,170.92271423339844,2180800100,False,0.0588204657184197,0.057155520347603295,160.36560930524553,,155.10001802928386,146.2693416839678,8.83067634531605,5.294136825252424,,,,,85.95205944577117
2022-04-01,170.3549494310579,174.72077270022066,152.09879365670588,154.3208465576172,1687795600,False,-0.09713084507370429,-0.10217763647807832,162.6780024937221,,154.9801454951813,146.86574945238627,8.114396042795022,5.858188668760944,,,,,75.13388235571692
2022-05-01,153.40071652202076,162.96438987343615,129.80963716475577,145.6968994140625,2401040300,False,-0.05588322858464134,-0.057505421953450146,162.6009020124163,,153.55195379039378,146.779167968066,6.772785822327791,6.041108099474314,,,,,70.1917147156211
2022-06-01,146.95011950651812,148.7539216081525,126.5006217919682,134.0294952392578,1749099800,False,-0.08007997576974213,-0.08346854290220085,158.69541495186942,,150.54849862868053,145.83474776593204,4.713750862748498,5.775636652129151,,,,,64.05304505998103
2022-07-01,133.36284141391437,160.409904944982,132.9903296639249,159.3119354248047,1447125400,False,0.1886334059560164,0.17280424885247858,156.65439932686942,,151.89671967423808,146.83305796288556,5.063661711352523,5.633241663973826,,,,,70.14591147613244
2022-08-01,157.84143122671384,172.6834860926447,154.0475948874962,154.1260223388672,1510239600,False,-0.0325519432810184,-0.03309354366521572,154.26219831194197,,152.23968931495025,147.3732775462916,4.866411768658651,5.479875684910791,,,,,67.61434507132745
2022-09-01,153.77076299945168,161.2511796732751,135.47219979960417,135.6685333251953,2084722800,False,-0.11975582535368723,-0.1275559388089041,150.5823495047433,,149.6902807011418,146.50625945584002,3.1840212453017784,5.020704796988989,,,,,59.39779755987161
2022-10-01,135.67835687533446,154.61500737863074,131.90868435879696,150.5312042236328,1868139700,False,0.1095513494113769,0.10395574389808042,147.66927664620536,,149.8196535507558,146.80440351271358,3.015250038042211,4.619613845199634,,,,,63.268567156967535
2022-11-01,152.23934712196308,152.6025649090012,131.91851926783315,145.3184814453125,1724847700,False,-0.03462885190618792,-0.03524264216275713,146.3832244873047,,149.12716553453373,146.6943352114246,2.4328303231091297,4.182257140781534,,,,,61.069568171236774
2022-12-01,145.73653635863272,148.4013008841958,123.76936374581597,127.7615966796875,1675731200,False,-0.12081659945113143,-0.12876175624740435,143.82103838239397,,145.84015494148045,145.29191013499963,0.5482448064808239,3.455454673921392,,,,,54.232580279441876
2023-01-01,128.10574676219414,144.77286402514378,122.09771637962912,141.88192749023438,1443652500,False,0.1105209325611991,0.10482921384709125,144.94281441824776,,145.23119687205798,145.03931882797997,0.19187804407800968,2.8027393479527154,149.74410705566407,176.36096360888772,123.12725050244043,,58.27820031550952
2023-02-01,141.5672976154213,154.7535028204035,138.96152925088853,144.94989013671875,1307198900,False,0.02162335049117181,0.021392882259604097,142.89109366280692,,145.18791891277502,145.03269448047914,0.15522443229588134,2.273236364821349,150.31650009155274,175.93638445317487,124.69661572993063,,59.12365550304507
2023-03-01,144.60001548711332,162.49405610459849,141.71450716161644,162.39556884765625,1520266600,False,0.12035661906664785,0.1136470445062707,144.07245744977678,,147.83524967198753,146.31883332249225,1.5164163494952732,2.121872361756134,151.32741165161133,177.18946207669714,125.46536122652552,,63.63617974277628
2023-04-01,161.77514247012095,167.27039764589344,157.35332923912188,167.10296630859375,969776400,False,0.02898722849607749,0.028575045206450586,148.56309073311942,,150.79951376992693,147.85839872887013,2.941115041056804,2.285720897616268,152.28273162841796,179.02334816213528,125.54211509470065,,64.76644819234372
2023-05-01,166.70907173837747,176.62614159615728,161.81455203128405,174.5580291748047,1275364700,False,0.04461358784286018,0.043647044634926004,151.99549429757255,,154.45466998606196,149.83614913227268,4.618520853789278,2.75228088885087,154.10392837524415,181.7338416419051,126.4740151085832,,66.5401911441933
2023-06-01,175.24321968725525,191.79122791985355,174.48386104799596,191.2882843017578,1297383300,False,0.09584351522552548,0.09152440025316347,158.56260899135046,,160.12137988078442,152.90667766334565,7.21470221743877,3.6447651545684505,156.35651245117188,188.2956200488663,124.41740485347745,,70.16955065248787
2023-07-01,191.10090920335145,195.4893830815548,184.0201829309876,193.73399353027344,996114000,False,0.012785462724196561,0.012704418754402654,167.98723711286272,,165.29255121147503,155.9309232831181,9.361627928356938,4.788137709326149,157.97481689453124,194.00138655357526,121.94824723548723,,70.67039150003018
2023-08-01,193.52688905374023,194.01010492752195,169.58257342769113,185.2725982666016,1322657800,False,-0.0436753256849044,-0.04465780610329016,174.18590436662947,,168.36640460457141,158.10438068930205,10.262023915269367,5.882914950514793,158.5584945678711,196.00130416306598,121.11568497267622,,66.50986892784933
2023-09-01,187.12260036862745,187.6064688796492,165.52582432236133,169.07098388671875,1337823000,False,-0.08744743978043212,-0.09150959494369831,177.63177490234375,,168.47480141720945,158.91672166688846,9.558079750320985,6.6179479104760315,158.46847229003907,195.79511281318662,121.14183176689153,,59.30978252098292
2023-10-01,169.08083418323545,180.06189969616003,163.60017106548958,168.63645935058594,1172816900,False,-0.0025700716121931366,-0.0025733799158395745,178.52333068847656,,168.49967186849815,159.63670223605124,8.86296963244692,7.066952254870209,158.82892150878905,196.41420623207503,121.24363678550307,,59.12491405578751
2023-11-01,168.8635857006146,190.51959270424408,167.99457529157502,187.5768280029297,1099651600,False,0.11231479079484097,0.10644324101448148,181.4481680733817,157.98225809733074,171.43461896610302,161.70634118174593,9.72827778435709,7.599217360767585,159.66162719726563,199.06886420768336,120.25439018684791,,64.34225465919421
2023-12-01,188.19968807533573,197.38570090490575,185.3519183312789,190.37506103515625,1063181200,False,0.014917796947621076,0.014807620985082207,183.70774405343192,159.8780258178711,174.34853313057272,163.82995005977634,10.518583070796382,8.183090502773345,161.46433792114257,203.07965600923274,119.84901983305241,1.2688614747855826,65.0519846592517
2024-01-01,185.05529512398675,194.18199810436383,178.15342383651904,182.3360748291016,1187490800,False,-0.0422270971961507,-0.043144582553542865,182.4288569859096,161.216650390625,175.57738569957715,165.2007741167634,10.376611582813752,8.621794718781427,163.29629669189453,205.21378619259715,121.3788071911919,1.2689733676205082,61.27844345030821
2024-02-01,181.9306544278675,188.91163131653784,177.2437025521306,178.72691345214844,1161553500,False,-0.01979400609745452,-0.019992531546254036,180.2849884033203,162.24099527994792,176.06192843074194,166.20271036382894,9.859218066913002,8.869279388407742,165.53116760253906,205.6041955581841,125.45813964689401,1.2678327616979643,59.60668616261348
2024-03-01,177.76691913539315,178.73718267362463,166.81675673929772,169.7770538330078,1433151800,False,-0.050075612263828506,-0.05137288941181202,178.0713391985212,163.29576059977214,175.09502464647517,166.4674765467311,8.627548099744075,8.820933130675009,166.0544235229492,206.05876202746302,126.0500850184354,1.259758945341757,55.55893316224585
2024-04-01,169.48993355059966,176.58872726449314,162.45054156621276,168.6384735107422,1246144100,False,-0.006706326305941923,-0.00672891475920396,178.00955200195312,164.04248962402343,174.10170908713164,166.62829113665785,7.473417950473788,8.551430094634766,166.78004608154296,206.39798119791192,127.162110965174,1.2512357925539095,55.04679960500081
2024-05-01,167.8959110239884,191.0833263223596,167.4305773627059,190.3407745361328,1336511300,False,0.12869128007143749,0.1210588023107573,181.11016845703125,165.008251953125,176.60002684851642,168.38477138847082,8.215255460045597,8.484195167716933,169.51365814208984,207.6083814127507,131.41893487142897,1.2675502590677696,62.199273414929955
2024-06-01,191.2433521590898,218.30890043678053,190.49979322359135,208.8111724853516,1717952100,False,0.09703857722672282,0.09261434678847437,184.14364624023438,166.18198954264324,181.55558771572183,171.37931961786938,10.176268097852443,8.822609753744036,172.4276565551758,213.2285106789426,131.62680243140898,1.2778310281720815,67.01021707063447
2024-07-01,210.2685349555329,235.1926281787831,210.0999967569076,220.17274475097656,1153099800,False,0.05441074886173536,0.05298207900638191,188.40045819963728,167.8253667195638,187.4966887980687,174.99364740550695,12.503041392561755,9.55869608150758,176.17036972045898,220.11267423030975,132.2280652106082,1.2830942291308605,69.57531025730174
2024-08-01,222.44308325550705,230.91965802961465,194.3167324815775,227.0333251953125,1122667000,False,0.03115998963493638,0.030684372079146826,194.78577968052454,170.0122283935547,193.57924824379853,178.84843835289996,14.73080989089857,10.593118843385778,181.13395614624022,224.4754064048629,137.79250588761755,1.2693885560303422,71.03962674821415
2024-09-01,226.8494707920105,231.35568413966587,212.32832084217236,231.266357421875,1232097700,False,0.01864498184537844,0.01847329495413017,202.29141453334265,172.0236831665039,199.37726504042567,182.73124717282406,16.646017867601614,11.803698648228945,185.60317764282226,230.3147522971078,140.89160298853673,1.2621944274862806,71.93709044274189
2024-10-01,227.81226646840497,235.7229670960025,219.6832015336393,224.2291259765625,930736000,False,-0.030429118717320458,-0.030901695798451752,210.07028198242188,174.3539591471354,203.2006282613698,185.8051641212491,17.39546414012068,12.922051746607293,189.56713943481446,233.14612411217735,145.98815475745158,1.2234190338176496,68.15571371356477
2024-11-01,219.32587392362996,236.04057226854056,218.07525440593915,235.56414794921875,891588300,False,0.05055106879309257,0.04931485391768135,219.63109261648995,177.3495340983073,208.17963129026964,189.4910147751728,18.68861651509684,14.075364700305204,193.22556838989257,239.4073739821975,147.04376279758765,1.209431672923832,70.81666662989026
2024-12-01,235.76368938245872,258.4487543437968,235.65438711388785,248.8302001953125,977916100,False,0.05631609207761756,0.054787470112853155,227.98672485351562,181.1762242635091,214.43356496796855,193.88650999147944,20.547054976489108,15.369702755541987,197.31193008422852,248.00423978369318,146.61962038476386,1.1765414568861892,73.59738284398749
2025-01-01,247.34967751449005,247.5186116235189,217.98728581319045,234.50177001953125,1200176400,False,-0.057583163798182624,-0.059307601004776826,231.6568102155413,183.68255208333332,217.52098112974744,196.89504777133513,20.62593335841231,16.420948876116054,200.30911712646486,252.40579917489066,148.21243507803905,1.1058569698025893,66.25431512068414
2025-02-01,228.5299112044766,248.4128720228988,224.2671378298893,240.3046722412109,862272300,False,0.024745664909891163,0.024444450005356076,234.53279985700334,186.5551737467448,221.02616437766488,200.11057550984444,20.915588867820446,17.319876874456934,202.7599365234375,257.60890431474024,147.91096873213473,1.0976110533040158,67.66154719432622
