Date,Open,High,Low,Close,Volume,Outlier_Flag,Daily_Return,Log_Return,MA_7,MA_30,EMA_12,EMA_26,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,Volatility_30,RSI_14
2021-06-01,16.229093792588063,20.11180704225631,15.863265174279787,19.95220947265625,10273292000,False,,,,,19.95220947265625,19.95220947265625,0.0,0.0,,,,,
2021-07-01,20.079004069903704,20.827289935862847,17.824667682001596,19.454435348510746,7823077000,False,-0.024948320877829833,-0.025264805161097487,,,19.875628838172325,19.91533731531214,-0.039708477139814846,-0.00794169542796297,,,,,0.0
2021-08-01,19.654979861307364,22.990338528331577,18.71912186707382,22.33384323120117,6416386000,False,0.14800778491424293,0.1380280791585656,,,20.25381566786907,20.09448590167429,0.15932976619478012,0.025512596896585648,,,,,30.794253356560432
2021-09-01,22.437565594815915,22.937508122391595,20.42382127357977,20.67229652404785,4998986000,False,-0.0743959152015573,-0.07730868997666619,,,20.318197338050417,20.137286688516774,0.18091064953364366,0.05659220742399725,,,,,25.84786316127453
2021-10-01,20.70623055546168,25.654769820121263,19.513751558124977,25.51306915283203,4971078000,False,0.23416714360462865,0.2103963649369764,,,21.11740838647836,20.53549279698457,0.5819155894937893,0.16165688383795568,,,,,50.69576536728
2021-11-01,25.59489537153445,34.57391390430266,25.173784668277488,32.60707092285156,10811170000,False,0.27805364096040464,0.24533832765699512,,,22.885048776689622,21.429683769271016,1.4553650074186066,0.4203985085540859,,,,,67.75063792219812
2021-12-01,33.14892227839992,33.21877430042348,27.087734804651515,29.348953247070312,11058505000,False,-0.0999205872704717,-0.10527228318428293,24.26883969988142,,23.87949561828665,22.016296323182075,1.8631992951045753,0.7089586658641838,,,,,57.852635378462566
2022-01-01,29.755745451329044,30.649964626999225,20.8464871502032,24.437335968017575,10682164000,False,-0.16735238349746007,-0.18314475572619252,24.909572056361608,,23.965317210552946,22.19563259316989,1.7696846173830565,0.9211038561679583,,,,,46.76172632413229
2022-02-01,25.054111225382428,26.87149152200818,20.84848495449678,24.33654022216797,10644270000,False,-0.004124661787255457,-0.0041331916680137516,25.60701560974121,,24.022428443109103,22.354218343466044,1.6682100996430584,1.0705251048629785,,,,,46.56443829564687
2022-03-01,24.24272305994061,28.888470231713384,20.608958642817612,27.231769561767575,11644599000,False,0.11896634908532988,0.1124053565678037,26.306719371250697,,24.516173230595022,22.715518433710603,1.8006547968844195,1.2165510432672668,,,,,52.73312280476592
2022-04-01,27.325246825627804,27.50791479261397,18.256759432246326,18.51329231262207,11114390000,False,-0.3201583073538464,-0.3858953128473866,25.99829019818987,,23.592653089368415,22.40424242474108,1.1884106646273338,1.2109229675392803,,,,,38.368857962721435
2022-05-01,18.507302907062783,20.36292350935654,15.538708045141943,18.63806533813477,13833021000,False,0.0067396454075123735,0.006717035528927513,25.01614679609026,,22.830408819947856,22.125266344251724,0.7051424756961318,1.1097668691706506,,,,,38.62651703244137
2022-06-01,18.6899733857178,19.58334543527851,14.834991420023371,15.131451606750488,10554791000,False,-0.1881425817415452,-0.20843054751652865,22.519629750932967,,21.645953864071338,21.607205993325707,0.03874787074563102,0.8955630694856468,,,,,34.2880179799743
2022-07-01,14.875068250356192,18.21469456910225,14.032424085037322,18.133825302124023,10564476000,False,0.19841940967739724,0.18100352997592495,20.91746861594064,,21.10562639300252,21.349918534718174,-0.24429214171565405,0.6675920272453867,,,,,40.45484656626868
2022-08-01,18.15279258928992,19.243039417081995,14.93497027531041,15.069753646850586,12069648000,False,-0.1689699555512174,-0.18508933020891077,19.57924257005964,,20.177030585902223,20.88472113561687,-0.7076905497146484,0.39253551185337965,,,,,36.67237871543315
2022-09-01,14.186173544223674,14.523630860190517,11.926809411924763,12.119499206542969,13130578000,False,-0.19577323620842257,-0.21787400505336088,17.833950996398926,,18.937410373693105,20.235445437166952,-1.2980350634738471,0.054421396787934284,,,,,33.43120739394453
2022-10-01,12.33083073869334,13.83186269914,10.798839238074802,13.479324340820312,12549277000,False,0.11220142937450861,0.10634132094808443,15.86931596483503,,18.097704830174212,19.734992022622755,-1.637287192448543,-0.2839203210593612,,,,,36.2288697285647
