Date,Open,High,Low,Close,Volume,Outlier_Flag,Daily_Return,Log_Return,MA_7,MA_30,EMA_12,EMA_26,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,Volatility_30,RSI_14
2021-06-01,120.1138604464759,126.75533292415822,118.17131272183718,124.2955322265625,548656000,False,,,,,124.2955322265625,124.2955322265625,0.0,0.0,,,,,
2021-07-01,123.83309504127462,138.87089180427463,123.83309504127462,134.11988830566406,456776000,False,0.07904029938255541,0.07607203440390016,,,125.80697162334735,125.02326230649595,0.7837093168514002,0.15674186337028007,,,,,
2021-08-01,134.38124969167285,145.29664105374002,133.09084879221223,144.2775115966797,372312000,False,0.07573539927103146,0.07300452004026298,,,128.64859315770616,126.4495029946577,2.199090163048453,0.5652115233059146,,,,,
2021-09-01,144.46393966991732,145.62490977191698,131.91695696022114,132.1802978515625,505198000,False,-0.08384684218102068,-0.08757172542569915,,,129.19193234137637,126.87400631739139,2.317926023984981,0.9157544234417279,,,,,91.36673679714536
2021-10-01,132.46696977475997,147.903728048297,130.09841477964878,147.06312561035156,496572000,False,0.11259490257392502,0.10669503710436222,,,131.94134669044948,128.36949663538843,3.5718500550610486,1.446973549765592,,,,,92.25287293009292
2021-11-01,146.9584997431921,150.61350584933214,140.9091642926201,141.29202270507812,443172000,False,-0.039242351754199434,-0.04003308886546058,,,133.37991223116157,129.32672078869876,4.053191442462804,1.9682171283050345,,,,,88.46115421745026
2021-12-01,143.03816567849643,148.38675614726444,139.10793853137977,143.50137329101562,479260000,False,0.015636768047047722,0.01551577346900655,138.10425022670202,,134.93706008652373,130.37669504812965,4.560365038394082,2.486646710322844,,,,,88.65342421975377
2022-01-01,143.2990274218861,145.41615231877574,123.62699049671784,134.593505859375,615510000,False,-0.06207513717360591,-0.0640854367809716,139.5753893171038,,134.8842055900393,130.68905140451818,4.195154185521119,2.828348205362499,,,,,82.67204117722572
2022-02-01,136.71261449280468,150.861453810131,123.74854453281066,133.79258728027344,732650000,False,-0.00595064801966283,-0.005968423678462634,139.52863202776228,,134.71626431161377,130.91894295087042,3.7973213607433536,3.02214283643867,,,,,82.13545918178781
2022-03-01,133.38491492488015,142.9885798846525,124.83585467381906,138.5123291015625,637420000,False,0.03527655692465226,0.0346685957826172,138.70503452845983,,135.30027427929818,131.48141599906984,3.8188582802283406,3.1814859251966046,,,,,82.84218971522247
2022-04-01,138.86987419631106,142.8707792463416,112.20306624160976,114.03031158447266,564940000,False,-0.17674973539098238,-0.19449503630571185,136.11217934744698,,132.0279723262481,130.18874159798855,1.8392307282595368,2.9130348858091915,,,,,67.84829150022935
2022-05-01,112.97895370950155,122.14023629308323,101.37571378271484,113.1103744506836,717486000,False,-0.00806747890982984,-0.008100197105526412,131.26178632463728,,129.11757265308432,128.92367736485485,0.19389528822947,2.3692069662932473,,,,,67.35497200631056
2022-06-01,113.99561107063336,118.42623137356104,104.768409815092,108.48187255859376,627132000,False,-0.04092022429037101,-0.04178102120851328,126.57462201799665,,125.94284956162424,127.4094696014281,-1.466620039803857,1.6020415650738267,,,,,64.80200736638618
2022-07-01,107.45479650341596,119.45428057956325,103.90692857039848,115.690185546875,638766600,False,0.0664471659482817,0.0643327180380801,122.60159519740513,,124.3655166362782,126.54137448627603,-2.1758578499978256,0.8464616820594963,,,,,66.9058089731711
2022-08-01,114.58922913886332,122.25628648562216,107.91403628267902,108.2611846923828,430961500,False,-0.06421461612646595,-0.06636911952908796,118.83983503069196,,121.88792710644815,125.18728635339505,-3.2993592469469064,0.01729749625821575,,,,,62.74347511888977
2022-09-01,108.31077055877265,111.72276071962736,95.24801698917145,95.3670425415039,532993100,False,-0.11910217117535493,-0.12681363159340556,113.35047149658203,,117.80779101953365,122.97837940436607,-5.1705883848324135,-1.0202796799599103,,,,,56.20745021303444
2022-10-01,96.42833442910992,104.24416451460928,91.1516557282869,93.8891830444336,584537500,False,-0.015496543225896331,-0.015617869711453547,106.97573634556362,,114.12800517721057,120.82362411844515,-6.695618941234585,-2.1553475322148454,,,,,55.49391425366896
2022-11-01,94.81159649733232,100.6238784790039,82.77045445626959,100.6238784790039,603449000,False,0.07173025918633336,0.06927440709266115,105.06053161621094,,112.05044722364032,119.32734666367172,-7.2768994400314,-3.1796579137781564,,,,,58.10405240564199
2022-12-01,100.5742947282798,101.75459933525602,85.66668620512907,88.0074691772461,498585400,False,-0.125381862560489,-0.13396790223582694,101.47440229143415,,108.35152752419505,117.0073557387513,-8.655828214556252,-4.274891973933776,,,,,51.956699539426765
2023-01-01,89.09851050599158,100.75282952086084,84.87319783368056,99.05675506591795,526178100,False,0.1255494106576196,0.11827128147398876,100.12795693533761,,106.92156253061395,115.67768161483772,-8.75611908422377,-5.171137395991774,120.50732154846192,158.71093382869907,82.30370926822476,,56.31573020966599
2023-02-01,98.92781451919244,107.93387784599746,88.13641314252935,89.56468963623047,754400500,False,-0.09582451417241489,-0.10073181593840762,96.39574323381696,,104.2512743930165,113.74338591271867,-9.492111519702163,-6.035332220733853,118.77077941894531,159.3338824784895,78.20767635940113,,51.95466264526349
