Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-01,66.68000030517578,74.44999694824219,66.41000366210938,73.47000122070312,8261945,0.0,0.0
2021-07-01,73.5,76.9800033569336,65.20999908447266,73.94999694824219,8643164,0.0,0.0
2021-09-01,68.55000305175781,76.66999816894531,67.12000274658203,75.02999877929688,8102078,0.0,0.0
2021-10-01,75.12000274658203,85.41000366210938,74.2300033569336,83.56999969482422,9725158,0.0,0.0
2021-11-01,83.36000061035156,84.97000122070312,64.43000030517578,66.18000030517578,10364108,0.0,0.0
2021-12-01,67.01000213623047,77.44000244140625,62.43000030517578,75.20999908447266,7853281,0.0,0.0
2022-01-01,75.69000244140625,88.83999633789062,74.2699966430664,88.1500015258789,8385229,0.0,0.0
2022-02-01,88.1500015258789,100.54000091552734,86.55000305175781,95.72000122070312,9108602,0.0,0.0
2022-03-01,96.08999633789062,130.5,93.52999877929688,100.27999877929688,9128833,0.0,0.0
2022-04-01,101.2300033569336,109.80999755859375,92.93000030517578,104.69000244140625,5669971,0.0,0.0
2022-06-01,115.4000015258789,123.68000030517578,101.52999877929688,105.76000213623047,6646137,0.0,0.0
2022-07-01,106.01000213623047,111.44999694824219,90.55999755859375,98.62000274658203,6442224,0.0,0.0
2022-08-01,98.45999908447266,98.6500015258789,85.7300033569336,89.55000305175781,6941741,0.0,0.0
2022-09-01,88.83000183105469,90.38999938964844,76.25,79.48999786376953,6058680,0.0,0.0
2022-10-01,81.0199966430664,93.63999938964844,80.87000274658203,86.52999877929688,5645391,0.0,0.0
2022-11-01,86.43000030517578,93.73999786376953,73.5999984741211,80.55000305175781,6418409,0.0,0.0
2022-12-01,80.4000015258789,83.33999633789062,70.08000183105469,80.26000213623047,5673808,0.0,0.0
2023-02-01,79.05999755859375,80.62000274658203,72.25,77.05000305175781,6069523,0.0,0.0
2023-03-01,76.8499984741211,80.94000244140625,64.12000274658203,75.66999816894531,7758732,0.0,0.0
2023-04-01,80.0999984741211,83.52999877929688,73.93000030517578,76.77999877929688,5497349,0.0,0.0
2023-05-01,76.66000366210938,76.69000244140625,63.63999938964844,68.08999633789062,6920662,0.0,0.0
2023-06-01,67.5999984741211,75.05999755859375,66.80000305175781,70.63999938964844,6857383,0.0,0.0
2023-07-01,70.44999694824219,82.0,69.69000244140625,81.80000305175781,6301345,0.0,0.0
2023-08-01,81.7300033569336,84.88999938964844,77.58999633789062,83.62999725341797,7346160,0.0,0.0
2023-09-01,83.62999725341797,95.02999877929688,83.45999908447266,90.79000091552734,6703761,0.0,0.0
2023-11-01,81.4800033569336,83.5999984741211,72.16000366210938,75.95999908447266,6425603,0.0,0.0
2023-12-01,75.58999633789062,76.76000213623047,67.70999908447266,71.6500015258789,5452906,0.0,0.0
2024-01-01,71.70999908447266,79.29000091552734,69.27999877929688,75.8499984741211,7247587,0.0,0.0
2024-02-01,75.95999908447266,79.80000305175781,71.41000366210938,78.26000213623047,6549968,0.0,0.0
2024-03-01,78.27999877929688,83.8499984741211,76.79000091552734,83.16999816894531,5827967,0.0,0.0
2024-04-01,83.13999938964844,87.66999816894531,80.87999725341797,81.93000030517578,6841962,0.0,0.0
2024-05-01,81.4800033569336,81.56999969482422,76.1500015258789,76.98999786376953,6613971,0.0,0.0
2024-06-01,76.97000122070312,82.72000122070312,72.4800033569336,81.54000091552734,5649911,0.0,0.0
2024-07-01,81.44999694824219,84.5199966430664,74.58999633789062,77.91000366210938,7167946,0.0,0.0
2024-08-01,78.58999633789062,80.16000366210938,71.45999908447266,73.55000305175781,7522056,0.0,0.0
2024-10-01,68.41000366210938,78.45999908447266,66.33000183105469,69.26000213623047,7647098,0.0,0.0
2024-11-01,70.44000244140625,72.87999725341797,66.61000061035156,68.0,5980019,0.0,0.0
2025-01-01,71.8499984741211,80.7699966430664,71.79000091552734,72.52999877929688,6940780,0.0,0.0
2025-02-01,74.13999938964844,75.18000030517578,68.36000061035156,69.76000213623047,5320902,0.0,0.0
2025-03-01,69.94999694824219,71.83000183105469,65.22000122070312,71.4800033569336,5307703,0.0,0.0
2025-04-01,71.38999938964844,72.27999877929688,55.119998931884766,58.209999084472656,7119077,0.0,0.0
2025-05-01,58.15999984741211,64.19000244140625,55.29999923706055,60.790000915527344,5761820,0.0,0.0
2025-07-01,64.95999908447266,70.51000213623047,64.66999816894531,69.26000213623047,5083485,0.0,0.0
2025-08-01,69.3499984741211,69.58000183105469,61.939998626708984,64.01000213623047,4912110,0.0,0.0
2025-09-01,63.95000076293945,66.41999816894531,61.45000076293945,62.369998931884766,5124066,0.0,0.0
2025-10-01,62.459999084472656,62.91999816894531,56.349998474121094,60.97999954223633,6575190,0.0,0.0
2025-11-01,61.400001525878906,61.5,57.099998474121094,58.54999923706055,4674109,0.0,0.0
2025-12-01,58.959999084472656,60.5,54.97999954223633,57.41999816894531,4592704,0.0,0.0
2026-01-01,57.40999984741211,66.4800033569336,55.7599983215332,65.20999908447266,6778896,0.0,0.0
2026-04-01,101.72000122070312,117.62999725341797,80.55999755859375,105.06999969482422,6344106,0.0,0.0
2026-05-01,105.13999938964844,109.47000122070312,88.66000366210938,96.5999984741211,4459689,0.0,0.0
