Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-01,169.08083418323545,180.06189969616003,163.60017106548958,168.63645935058594,1172816900,0.0,0.0
2023-11-01,168.8635582275641,190.51956170789651,167.9945479599071,187.57679748535156,1099651600,0.24,0.0
2023-12-01,188.19967299090538,197.3856850842055,185.35190347510073,190.3750457763672,1063181200,0.0,0.0
2024-01-01,185.0552641512929,194.1819656041342,178.15339401899095,182.33604431152344,1187490800,0.0,0.0
2024-02-01,181.93066996017555,188.91164744484598,177.24371768429071,178.7269287109375,1161553500,0.24,0.0
2024-03-01,177.76688718162956,178.73715054545528,166.81672675383567,169.7770233154297,1433151800,0.0,0.0
2024-04-01,169.48994888643077,176.58874324263908,162.4505562651038,168.63848876953125,1246144100,0.0,0.0
2024-05-01,167.8959110239884,191.0833263223596,167.4305773627059,190.3407745361328,1336511300,0.25,0.0
2024-06-01,191.2433521590898,218.30890043678053,190.49979322359138,208.81117248535156,1717952100,0.0,0.0
2024-07-01,210.26854952792348,235.19264447850588,210.10001131761777,220.17276000976562,1153099800,0.0,0.0
2024-08-01,222.44308325550702,230.91965802961462,194.3167324815775,227.0333251953125,1122667000,0.25,0.0
2024-09-01,226.84945582464445,231.3556688749831,212.3283068329014,231.26634216308594,1232097700,0.0,0.0
2024-10-01,227.81223546316153,235.72293501411286,219.68317163476138,224.22909545898438,930736000,0.0,0.0
2024-11-01,219.32587392362993,236.04057226854056,218.07525440593915,235.56414794921875,891588300,0.25,0.0
2024-12-01,235.76371829750522,258.4487860410347,235.65441601552902,248.83023071289062,977916100,0.0,0.0
2025-01-01,247.34967751449005,247.51861162351886,217.98728581319043,234.50177001953125,1200176400,0.0,0.0
2025-02-01,228.5299112044766,248.41287202289877,224.26713782988932,240.30467224121094,862272300,0.25,0.0
2025-03-01,240.51913317375315,242.7473650877294,207.3245323943063,220.9624786376953,1115239500,0.0,0.0
2025-04-01,218.65467871156247,224.00640634990353,168.3206408431874,211.3831024169922,1607318600,0.0,0.0
2025-05-01,207.98108105727727,213.43227402466488,192.23428143451,199.79434204101562,1195728200,0.26,0.0
2025-06-01,199.48857675376678,206.57048164253425,194.29917298600392,204.3592529296875,1100409300,0.0,0.0
2025-07-01,205.85333364281877,215.37555449968931,205.32542917428677,206.74978637695312,1079935600,0.0,0.0
2025-08-01,210.03674582355134,234.1909223501385,200.70377608689952,231.2227020263672,1218079100,0.26,0.0
2025-09-01,228.60326164924598,256.87328940514436,225.3125682530222,253.9116668701172,1265536400,0.0,0.0
2025-10-01,254.32048528857973,276.53764389728985,243.3116375626391,269.60723876953125,1097142200,0.0,0.0
2025-11-01,269.6571137067166,279.5890063735205,264.5714955665186,278.0633239746094,877578200,0.26,0.0
2025-12-01,277.4944544703514,288.08476414859774,266.4549671096165,271.3558349609375,924528800,0.0,0.0
2026-01-01,271.7551403287083,277.3247795690938,242.96860864054705,258.99884033203125,1040017300,0.0,0.0
2026-02-01,259.5477958982281,280.389080638909,254.97628727983582,263.6900939941406,988921000,0.26,0.0
2026-03-01,262.1684569373159,266.28465962543123,245.28400413204236,253.55638122558594,900035700,0.0,0.0
2026-04-01,253.84614162180483,275.7459641951834,245.47384985958934,271.1002502441406,907538500,0.0,0.0
2026-05-01,278.8599853515625,311.3999938964844,274.8599853515625,308.82000732421875,808170563,0.27,0.0
